query_id,channel,rank,md_word_count,md_sentence_count,md_avg_sentence_length,md_num_bullets,md_num_sections,style_descriptor_count,style_descriptors_unique,persuasion_word_count,md_sentiment_polarity,md_category_path,md_top_category
Find_10_aromatherapy_candles_under__25_on_Etsy,SEO,1,6579,359,18.32590529247911,116,35,1,1,20,0.09977196961087179,,
Find_10_aromatherapy_candles_under__25_on_Etsy,SEO,2,8959,397,22.56675062972292,146,35,0,0,30,0.21379159046971533,,
Find_10_aromatherapy_candles_under__25_on_Etsy,SEO,3,7339,325,22.58153846153846,113,26,2,2,79,0.20236750243536844,,
Find_10_aromatherapy_candles_under__25_on_Etsy,SEO,4,5274,234,22.53846153846154,107,29,0,0,18,0.1369580082522298,,
Find_10_aromatherapy_candles_under__25_on_Etsy,SEO,5,5332,247,21.587044534412957,100,21,1,1,8,0.2583004229812733,,
Find_10_aromatherapy_candles_under__25_on_Etsy,SEO,6,5863,321,18.264797507788163,113,26,1,1,8,0.3018091331845238,,
Find_10_aromatherapy_candles_under__25_on_Etsy,SEO,7,3725,176,21.164772727272727,96,22,0,0,7,0.11735553017786406,,
Find_10_aromatherapy_candles_under__25_on_Etsy,SEO,8,5504,357,15.417366946778712,131,25,1,1,10,0.23475389690793538,,
Find_10_aromatherapy_candles_under__25_on_Etsy,SEO,9,3949,231,17.095238095238095,95,21,1,1,9,0.12674080203706825,,
Find_10_aromatherapy_candles_under__25_on_Etsy,SEO,10,6053,306,19.781045751633986,131,31,0,0,9,0.19839836789398718,,
Show_10_personalized_candles_with_messages_from_Et,SEO,1,3970,240,16.541666666666668,86,27,0,0,6,0.16751498045749866,,
Show_10_personalized_candles_with_messages_from_Et,SEO,2,4561,162,28.15432098765432,99,34,0,0,19,0.21513246371820002,,
Show_10_personalized_candles_with_messages_from_Et,SEO,3,8701,465,18.711827956989247,158,30,0,0,13,0.2708538114457781,,
Show_10_personalized_candles_with_messages_from_Et,SEO,4,7496,331,22.64652567975831,159,28,1,1,49,0.20487451714064184,,
Show_10_personalized_candles_with_messages_from_Et,SEO,5,4180,216,19.35185185185185,90,29,1,1,13,0.21772275483950004,,
Show_10_personalized_candles_with_messages_from_Et,SEO,6,4684,244,19.19672131147541,100,30,0,0,15,0.1823511865775914,,
Show_10_personalized_candles_with_messages_from_Et,SEO,7,4356,166,26.240963855421686,99,33,1,1,18,0.2402752247752247,,
Show_10_personalized_candles_with_messages_from_Et,SEO,8,6198,344,18.017441860465116,130,25,3,3,23,0.22023372493290733,,
Show_10_personalized_candles_with_messages_from_Et,SEO,9,4718,195,24.194871794871794,86,29,0,0,10,0.23419383965707485,,
Show_10_personalized_candles_with_messages_from_Et,SEO,10,8327,323,25.78018575851393,152,31,0,0,18,0.25586358823900285,,
List_10_beeswax_candles_under__30_from_Etsy,SEO,1,4340,225,19.288888888888888,78,26,0,0,6,0.18196367654057788,,
List_10_beeswax_candles_under__30_from_Etsy,SEO,2,4827,211,22.876777251184834,100,26,0,0,33,0.23887656018876616,,
List_10_beeswax_candles_under__30_from_Etsy,SEO,3,8572,341,25.13782991202346,166,28,0,0,13,0.2401413383869438,,
List_10_beeswax_candles_under__30_from_Etsy,SEO,4,5203,214,24.313084112149532,102,30,0,0,31,0.19833805916305916,,
List_10_beeswax_candles_under__30_from_Etsy,SEO,5,4421,211,20.95260663507109,98,28,2,2,6,0.16998636309251883,,
List_10_beeswax_candles_under__30_from_Etsy,SEO,6,2582,104,24.826923076923077,70,22,0,0,8,0.18387429288502902,,
List_10_beeswax_candles_under__30_from_Etsy,SEO,7,5704,369,15.4579945799458,116,35,0,0,6,0.13644441385299097,,
List_10_beeswax_candles_under__30_from_Etsy,SEO,8,3054,145,21.06206896551724,82,22,0,0,4,0.1678506662608224,,
List_10_beeswax_candles_under__30_from_Etsy,SEO,9,4413,257,17.171206225680933,103,31,0,0,7,0.11256047120597594,,
List_10_beeswax_candles_under__30_from_Etsy,SEO,10,2401,92,26.097826086956523,66,25,0,0,3,0.18181699666074658,,
Find_10_Valentine_s_Day_gift_candles_on_Etsy,SEO,1,9257,433,21.37875288683603,158,31,0,0,55,0.30375324067318443,,
Find_10_Valentine_s_Day_gift_candles_on_Etsy,SEO,2,4692,240,19.55,94,31,1,1,2,0.19310532547570314,,
Find_10_Valentine_s_Day_gift_candles_on_Etsy,SEO,3,4641,237,19.582278481012658,101,28,2,2,16,0.21129689248017897,,
Find_10_Valentine_s_Day_gift_candles_on_Etsy,SEO,4,5290,228,23.20175438596491,92,29,0,0,23,0.19910039865298693,,
Find_10_Valentine_s_Day_gift_candles_on_Etsy,SEO,5,2897,132,21.946969696969695,76,22,0,0,5,0.1620619254246015,,
Find_10_Valentine_s_Day_gift_candles_on_Etsy,SEO,6,4381,155,28.26451612903226,103,30,1,1,24,0.20874211163093437,,
Find_10_Valentine_s_Day_gift_candles_on_Etsy,SEO,7,3199,152,21.04605263157895,77,24,0,0,9,0.18835769645101438,,
Find_10_Valentine_s_Day_gift_candles_on_Etsy,SEO,8,3591,141,25.46808510638298,90,25,2,2,9,0.2254434291198997,,
Find_10_Valentine_s_Day_gift_candles_on_Etsy,SEO,9,4436,170,26.094117647058823,93,35,1,1,10,0.1423198267321401,,
Find_10_Valentine_s_Day_gift_candles_on_Etsy,SEO,10,5553,318,17.462264150943398,104,28,0,0,4,0.14910866525449848,,
Show_10_lavender-scented_candles_from_Etsy,SEO,1,6579,359,18.32590529247911,116,35,1,1,20,0.09977196961087179,,
Show_10_lavender-scented_candles_from_Etsy,SEO,2,5863,321,18.264797507788163,113,26,1,1,8,0.3018091331845238,,
Show_10_lavender-scented_candles_from_Etsy,SEO,3,5274,234,22.53846153846154,107,29,0,0,18,0.1369580082522298,,
Show_10_lavender-scented_candles_from_Etsy,SEO,4,3374,173,19.502890173410403,83,26,0,0,13,0.11583583896345392,,
Show_10_lavender-scented_candles_from_Etsy,SEO,5,4435,245,18.102040816326532,94,31,0,0,9,0.1768199360582173,,
Show_10_lavender-scented_candles_from_Etsy,SEO,6,4684,244,19.19672131147541,100,30,0,0,15,0.1823511865775914,,
Show_10_lavender-scented_candles_from_Etsy,SEO,7,4982,266,18.729323308270676,112,29,0,0,6,0.13828181460412872,,
Show_10_lavender-scented_candles_from_Etsy,SEO,8,3291,147,22.387755102040817,83,22,0,0,16,0.20292106215741026,,
Show_10_lavender-scented_candles_from_Etsy,SEO,9,3546,146,24.28767123287671,81,27,0,0,6,0.21661652003831008,,
Show_10_lavender-scented_candles_from_Etsy,SEO,10,3920,205,19.121951219512194,84,35,2,2,19,0.17103043784997712,,
List_10_handmade_pillar_candles_under__35_on_Etsy,SEO,1,5417,224,24.183035714285715,112,30,1,1,27,0.2236459529699325,,
List_10_handmade_pillar_candles_under__35_on_Etsy,SEO,2,4743,288,16.46875,101,29,0,0,11,0.15955151170668405,,
List_10_handmade_pillar_candles_under__35_on_Etsy,SEO,3,5863,321,18.264797507788163,113,26,1,1,8,0.3018091331845238,,
List_10_handmade_pillar_candles_under__35_on_Etsy,SEO,4,8128,358,22.70391061452514,152,28,2,2,61,0.2413729439860904,,
List_10_handmade_pillar_candles_under__35_on_Etsy,SEO,5,2823,164,17.213414634146343,95,21,0,0,9,0.11411757360286764,,
List_10_handmade_pillar_candles_under__35_on_Etsy,SEO,6,3393,161,21.074534161490682,89,32,4,4,6,0.25276089097640153,,
List_10_handmade_pillar_candles_under__35_on_Etsy,SEO,7,3107,143,21.727272727272727,88,23,0,0,5,0.16202895411879784,,
List_10_handmade_pillar_candles_under__35_on_Etsy,SEO,8,4340,222,19.54954954954955,117,26,4,4,13,0.16650879172221264,,
List_10_handmade_pillar_candles_under__35_on_Etsy,SEO,9,3464,147,23.564625850340136,92,29,0,0,8,0.17076170417226452,,
List_10_handmade_pillar_candles_under__35_on_Etsy,SEO,10,4610,241,19.12863070539419,111,27,0,0,18,0.19626448011864667,,
Find_10_aesthetic_home_decor_candles_from_Etsy,SEO,1,5417,224,24.183035714285715,112,30,1,1,27,0.2236459529699325,,
Find_10_aesthetic_home_decor_candles_from_Etsy,SEO,2,5863,321,18.264797507788163,113,26,1,1,8,0.3018091331845238,,
Find_10_aesthetic_home_decor_candles_from_Etsy,SEO,3,6752,260,25.96923076923077,159,29,1,1,29,0.09203157389705609,,
Find_10_aesthetic_home_decor_candles_from_Etsy,SEO,4,4743,288,16.46875,101,29,0,0,11,0.15955151170668405,,
Find_10_aesthetic_home_decor_candles_from_Etsy,SEO,5,3776,197,19.16751269035533,97,26,3,3,5,0.07571636830479272,,
Find_10_aesthetic_home_decor_candles_from_Etsy,SEO,6,7966,364,21.884615384615383,148,22,0,0,59,0.2529953230964291,,
Find_10_aesthetic_home_decor_candles_from_Etsy,SEO,7,4684,244,19.19672131147541,100,30,0,0,15,0.1823511865775914,,
Find_10_aesthetic_home_decor_candles_from_Etsy,SEO,8,3972,219,18.136986301369863,109,21,1,1,4,0.21844542693322655,,
Find_10_aesthetic_home_decor_candles_from_Etsy,SEO,9,3316,197,16.83248730964467,98,25,1,1,6,0.15106078132393908,,
Find_10_aesthetic_home_decor_candles_from_Etsy,SEO,10,4432,213,20.8075117370892,110,28,2,2,11,0.32516969477184804,,
Show_me_10_funny_coffee_mugs_under__25_from_Etsy,GEO,1,4828,305,15.829508196721312,97,27,1,1,11,0.14392682140554483,,
Show_me_10_funny_coffee_mugs_under__25_from_Etsy,GEO,2,2308,93,24.817204301075268,64,24,0,0,5,0.18966579055864766,,
Show_me_10_funny_coffee_mugs_under__25_from_Etsy,GEO,3,2515,102,24.65686274509804,80,23,0,0,3,0.24043572084481166,,
Show_me_10_funny_coffee_mugs_under__25_from_Etsy,GEO,4,4631,263,17.60836501901141,93,28,1,1,17,0.13866065279417555,,
Show_me_10_funny_coffee_mugs_under__25_from_Etsy,GEO,5,3008,114,26.385964912280702,78,25,0,0,8,0.1829222534001946,,
Show_me_10_funny_coffee_mugs_under__25_from_Etsy,GEO,6,3356,153,21.934640522875817,81,27,0,0,12,0.22020861017498658,,
Show_me_10_funny_coffee_mugs_under__25_from_Etsy,GEO,7,3546,187,18.962566844919785,92,30,0,0,15,0.04041984250317587,,
Show_me_10_funny_coffee_mugs_under__25_from_Etsy,GEO,8,3479,99,35.14141414141414,90,11,1,1,15,0.2574409188651661,,
Show_me_10_funny_coffee_mugs_under__25_from_Etsy,GEO,9,3779,161,23.472049689440993,88,28,0,0,14,0.17329092134280807,,
Show_me_10_funny_coffee_mugs_under__25_from_Etsy,GEO,10,4550,81,56.17283950617284,90,11,0,0,26,0.36343242056685465,,
List_10_personalized_photo_mugs_for_gifts_from_Ets,GEO,1,4381,220,19.913636363636364,98,27,0,0,9,0.21673439018464521,,
List_10_personalized_photo_mugs_for_gifts_from_Ets,GEO,2,3564,94,37.91489361702128,90,11,1,1,21,0.2498268884309302,,
List_10_personalized_photo_mugs_for_gifts_from_Ets,GEO,3,6580,310,21.225806451612904,99,36,0,0,26,0.17727703065272704,,
List_10_personalized_photo_mugs_for_gifts_from_Ets,GEO,4,3617,145,24.944827586206898,107,22,0,0,7,0.165117318734553,,
List_10_personalized_photo_mugs_for_gifts_from_Ets,GEO,5,4569,236,19.360169491525422,99,28,0,0,6,0.08524850953140421,,
List_10_personalized_photo_mugs_for_gifts_from_Ets,GEO,6,3686,173,21.30635838150289,86,31,0,0,19,0.23324149092497712,,
List_10_personalized_photo_mugs_for_gifts_from_Ets,GEO,7,4619,259,17.833976833976834,95,30,1,1,14,0.22934809854087762,,
List_10_personalized_photo_mugs_for_gifts_from_Ets,GEO,8,4048,169,23.952662721893493,97,31,0,0,8,0.2046305639381365,,
List_10_personalized_photo_mugs_for_gifts_from_Ets,GEO,9,4653,256,18.17578125,100,26,0,0,10,0.1920254127091813,,
List_10_personalized_photo_mugs_for_gifts_from_Ets,GEO,10,3586,198,18.11111111111111,84,24,0,0,13,0.20958556654985225,,
Find_10_aesthetic_mugs_with_lids_under__30_on_Etsy,GEO,1,3009,121,24.867768595041323,88,22,1,1,6,0.266557176483647,,
Find_10_aesthetic_mugs_with_lids_under__30_on_Etsy,GEO,2,3582,94,38.1063829787234,90,11,1,1,20,0.25855334358623816,,
Find_10_aesthetic_mugs_with_lids_under__30_on_Etsy,GEO,3,2574,117,22.0,71,21,2,2,6,0.14586110919222614,,
Find_10_aesthetic_mugs_with_lids_under__30_on_Etsy,GEO,4,3678,99,37.15151515151515,90,11,5,5,20,0.24757591673032836,,
Find_10_aesthetic_mugs_with_lids_under__30_on_Etsy,GEO,5,7825,290,26.982758620689655,137,31,0,0,43,0.22989631279860884,,
Find_10_aesthetic_mugs_with_lids_under__30_on_Etsy,GEO,6,3609,180,20.05,92,25,2,2,6,0.10117125789889415,,
Find_10_aesthetic_mugs_with_lids_under__30_on_Etsy,GEO,7,3117,141,22.106382978723403,80,25,0,0,7,0.12501115136792215,,
Find_10_aesthetic_mugs_with_lids_under__30_on_Etsy,GEO,8,3134,179,17.508379888268156,87,27,2,2,12,0.129603613978614,,
Find_10_aesthetic_mugs_with_lids_under__30_on_Etsy,GEO,9,3869,232,16.676724137931036,95,22,2,2,8,0.11779515010172774,,
Find_10_aesthetic_mugs_with_lids_under__30_on_Etsy,GEO,10,3632,94,38.638297872340424,90,11,1,1,23,0.2722075291606541,,
Show_10_minimalist_tea_mugs_from_Etsy_under__25,GEO,1,2751,131,21.0,71,27,3,3,5,0.14971613243281873,,
Show_10_minimalist_tea_mugs_from_Etsy_under__25,GEO,2,2709,115,23.556521739130435,68,28,1,1,9,0.1903006057795018,,
Show_10_minimalist_tea_mugs_from_Etsy_under__25,GEO,3,3675,93,39.516129032258064,90,11,1,1,22,0.25407095101183946,,
Show_10_minimalist_tea_mugs_from_Etsy_under__25,GEO,4,2923,157,18.61783439490446,81,27,0,0,11,0.2012605150531286,,
Show_10_minimalist_tea_mugs_from_Etsy_under__25,GEO,5,3287,123,26.723577235772357,72,29,2,2,5,0.15834553518377043,,
Show_10_minimalist_tea_mugs_from_Etsy_under__25,GEO,6,2706,149,18.161073825503355,87,24,1,1,6,0.1154547320495596,,
Show_10_minimalist_tea_mugs_from_Etsy_under__25,GEO,7,2797,142,19.697183098591548,76,19,3,3,5,0.14111137975499677,,
Show_10_minimalist_tea_mugs_from_Etsy_under__25,GEO,8,2388,96,24.875,71,20,2,2,6,0.10809372918747921,,
Show_10_minimalist_tea_mugs_from_Etsy_under__25,GEO,9,2660,121,21.983471074380166,88,25,0,0,6,0.20094148906648907,,
Show_10_minimalist_tea_mugs_from_Etsy_under__25,GEO,10,3602,136,26.485294117647058,85,28,0,0,13,0.16076286402990936,,
Find_10_handmade_pottery_mugs_on_Etsy,GEO,1,3012,131,22.99236641221374,79,22,0,0,6,0.13985249422425583,,
Find_10_handmade_pottery_mugs_on_Etsy,GEO,2,3081,157,19.62420382165605,75,26,1,1,3,0.19124023902732035,,
Find_10_handmade_pottery_mugs_on_Etsy,GEO,3,4045,195,20.743589743589745,101,27,0,0,10,0.16094461463232232,,
Find_10_handmade_pottery_mugs_on_Etsy,GEO,4,5900,333,17.71771771771772,108,28,0,0,11,0.18349000283570593,,
Find_10_handmade_pottery_mugs_on_Etsy,GEO,5,2411,107,22.53271028037383,86,24,0,0,5,0.2319203548644338,,
Find_10_handmade_pottery_mugs_on_Etsy,GEO,6,3483,81,43.0,90,11,2,2,10,0.19552963422345435,,
Find_10_handmade_pottery_mugs_on_Etsy,GEO,7,3094,167,18.526946107784433,85,29,3,3,9,0.1949767143317675,,
Find_10_handmade_pottery_mugs_on_Etsy,GEO,8,4034,100,40.34,90,12,3,3,23,0.20186987551618873,,
Find_10_handmade_pottery_mugs_on_Etsy,GEO,9,2453,118,20.78813559322034,77,25,0,0,4,0.14104096283783785,,
Find_10_handmade_pottery_mugs_on_Etsy,GEO,10,3094,171,18.093567251461987,98,25,1,1,7,0.15442328243583464,,
Show_10_zodiac_or_astrology-themed_mugs_from_Etsy,GEO,1,5196,274,18.963503649635037,109,28,1,1,9,0.29100939025194555,,
Show_10_zodiac_or_astrology-themed_mugs_from_Etsy,GEO,2,4171,96,43.447916666666664,90,12,3,3,17,0.19850178518377035,,
Show_10_zodiac_or_astrology-themed_mugs_from_Etsy,GEO,3,3122,133,23.473684210526315,98,22,1,1,4,0.19100237624694147,,
Show_10_zodiac_or_astrology-themed_mugs_from_Etsy,GEO,4,3968,161,24.645962732919255,85,28,1,1,3,0.12274421336921333,,
Show_10_zodiac_or_astrology-themed_mugs_from_Etsy,GEO,5,3741,210,17.814285714285713,96,26,1,1,7,0.07734715480927597,,
Show_10_zodiac_or_astrology-themed_mugs_from_Etsy,GEO,6,4144,231,17.939393939393938,99,30,0,0,3,0.09193438568438567,,
Show_10_zodiac_or_astrology-themed_mugs_from_Etsy,GEO,7,3705,93,39.83870967741935,90,11,1,1,23,0.23295950094913986,,
Show_10_zodiac_or_astrology-themed_mugs_from_Etsy,GEO,8,4689,257,18.245136186770427,82,28,2,2,18,0.18944029570026039,,
Show_10_zodiac_or_astrology-themed_mugs_from_Etsy,GEO,9,3848,214,17.981308411214954,84,26,1,1,9,0.18863721708939835,,
Show_10_zodiac_or_astrology-themed_mugs_from_Etsy,GEO,10,3989,180,22.16111111111111,84,32,4,4,6,0.21164570073610248,,
List_10_vintage-style_ceramic_cups_under__30_on_Et,GEO,1,2937,180,16.316666666666666,93,23,0,0,4,0.125615863604994,,
List_10_vintage-style_ceramic_cups_under__30_on_Et,GEO,2,3070,180,17.055555555555557,88,24,2,2,6,0.1133043203076685,,
List_10_vintage-style_ceramic_cups_under__30_on_Et,GEO,3,2388,116,20.586206896551722,82,20,1,1,8,0.10409249841068029,,
List_10_vintage-style_ceramic_cups_under__30_on_Et,GEO,4,3733,208,17.947115384615383,94,32,1,1,6,-0.008068620568620535,,
List_10_vintage-style_ceramic_cups_under__30_on_Et,GEO,5,3549,242,14.665289256198347,94,26,1,1,2,0.04006569602272728,,
List_10_vintage-style_ceramic_cups_under__30_on_Et,GEO,6,3994,91,43.89010989010989,88,11,1,1,25,0.1729955277008827,,
List_10_vintage-style_ceramic_cups_under__30_on_Et,GEO,7,3978,229,17.37117903930131,94,27,0,0,6,0.10796800937722612,,
List_10_vintage-style_ceramic_cups_under__30_on_Et,GEO,8,2387,86,27.75581395348837,83,24,0,0,6,0.18702546296296288,,
List_10_vintage-style_ceramic_cups_under__30_on_Et,GEO,9,3913,193,20.27461139896373,93,23,1,1,19,0.15070865978884831,,
List_10_vintage-style_ceramic_cups_under__30_on_Et,GEO,10,3461,153,22.62091503267974,76,27,4,4,7,0.23773290335790323,,
Find_10_cat-themed_coffee_mugs_from_Etsy,GEO,1,3235,136,23.78676470588235,83,26,1,1,6,0.11042934929653672,,
Find_10_cat-themed_coffee_mugs_from_Etsy,GEO,2,3502,173,20.24277456647399,82,22,0,0,10,0.14627302243211338,,
Find_10_cat-themed_coffee_mugs_from_Etsy,GEO,3,3414,145,23.544827586206896,97,25,0,0,11,-0.01987444424944427,,
Find_10_cat-themed_coffee_mugs_from_Etsy,GEO,4,3921,90,43.56666666666667,90,11,0,0,23,0.13863131924572586,,
Find_10_cat-themed_coffee_mugs_from_Etsy,GEO,5,3075,135,22.77777777777778,89,26,0,0,6,0.3095187400318978,,
Find_10_cat-themed_coffee_mugs_from_Etsy,GEO,6,6251,369,16.940379403794037,114,29,0,0,22,0.22632311176635153,,
Find_10_cat-themed_coffee_mugs_from_Etsy,GEO,7,3925,216,18.171296296296298,87,26,2,2,5,0.2617222482557534,,
Find_10_cat-themed_coffee_mugs_from_Etsy,GEO,8,5183,311,16.665594855305468,96,28,0,0,16,0.1676902695322296,,
Find_10_cat-themed_coffee_mugs_from_Etsy,GEO,9,3751,99,37.888888888888886,90,11,2,2,23,0.2854820380287101,,
Find_10_cat-themed_coffee_mugs_from_Etsy,GEO,10,3605,93,38.763440860215056,90,11,3,3,19,0.23878381368221263,,
Show_10_large_16oz_mugs_for_hot_drinks_on_Etsy,GEO,1,3992,283,14.10600706713781,92,24,2,2,34,0.17749602677506213,,
Show_10_large_16oz_mugs_for_hot_drinks_on_Etsy,GEO,2,3034,164,18.5,81,24,1,1,4,0.15266954408352923,,
Show_10_large_16oz_mugs_for_hot_drinks_on_Etsy,GEO,3,3569,189,18.883597883597883,100,26,0,0,4,0.1668120326643053,,
Show_10_large_16oz_mugs_for_hot_drinks_on_Etsy,GEO,4,7436,420,17.704761904761906,107,28,1,1,20,0.11213935406698569,,
Show_10_large_16oz_mugs_for_hot_drinks_on_Etsy,GEO,5,3981,100,39.81,90,12,1,1,15,0.22030403674425403,,
Show_10_large_16oz_mugs_for_hot_drinks_on_Etsy,GEO,6,3759,104,36.14423076923077,90,12,1,1,6,0.159751997389865,,
Show_10_large_16oz_mugs_for_hot_drinks_on_Etsy,GEO,7,2990,173,17.283236994219653,92,27,1,1,5,0.10928190129139499,,
Show_10_large_16oz_mugs_for_hot_drinks_on_Etsy,GEO,8,3455,169,20.443786982248522,79,25,1,1,8,0.19630916446834415,,
Show_10_large_16oz_mugs_for_hot_drinks_on_Etsy,GEO,9,2369,95,24.936842105263157,66,21,1,1,5,0.11662576764320952,,
Show_10_large_16oz_mugs_for_hot_drinks_on_Etsy,GEO,10,3849,98,39.275510204081634,90,12,0,0,23,0.2227579816017315,,
Find_10_minimalist_wall_posters_under__20_on_Etsy,GEO,1,2981,174,17.132183908045977,92,20,1,1,5,0.09806311284097424,,
Find_10_minimalist_wall_posters_under__20_on_Etsy,GEO,2,4232,240,17.633333333333333,88,23,3,3,15,0.08649850016007571,,
Find_10_minimalist_wall_posters_under__20_on_Etsy,GEO,3,4407,90,48.96666666666667,93,13,5,5,42,0.14587485242030687,,
Find_10_minimalist_wall_posters_under__20_on_Etsy,GEO,4,3168,152,20.842105263157894,92,25,3,3,41,0.21569351700930645,,
Find_10_minimalist_wall_posters_under__20_on_Etsy,GEO,5,3978,238,16.714285714285715,93,22,2,2,12,0.07543555349011945,,
Find_10_minimalist_wall_posters_under__20_on_Etsy,GEO,6,2217,99,22.393939393939394,68,23,3,3,8,0.09013047138047141,,
Find_10_minimalist_wall_posters_under__20_on_Etsy,GEO,7,2682,113,23.734513274336283,71,25,2,2,14,0.11057011083052748,,
Find_10_minimalist_wall_posters_under__20_on_Etsy,GEO,8,3690,222,16.62162162162162,93,23,3,3,8,0.15510073128763982,,
Find_10_minimalist_wall_posters_under__20_on_Etsy,GEO,9,3248,152,21.36842105263158,75,26,1,1,12,0.1661138918757418,,
Find_10_minimalist_wall_posters_under__20_on_Etsy,GEO,10,4053,213,19.028169014084508,88,25,2,2,10,0.16898585363624938,,
Show_10_abstract_art_prints_for_living_rooms_from_,GEO,1,3559,188,18.930851063829788,88,25,2,2,8,0.09647449616550738,,
Show_10_abstract_art_prints_for_living_rooms_from_,GEO,2,4178,81,51.58024691358025,88,11,4,4,41,0.1453471792757506,,
Show_10_abstract_art_prints_for_living_rooms_from_,GEO,3,4166,209,19.933014354066987,90,29,4,4,9,0.09688313284552215,,
Show_10_abstract_art_prints_for_living_rooms_from_,GEO,4,4726,230,20.547826086956523,87,31,1,1,7,0.10046082715318642,,
Show_10_abstract_art_prints_for_living_rooms_from_,GEO,5,4094,184,22.25,92,28,2,2,13,0.06940558862433859,,
Show_10_abstract_art_prints_for_living_rooms_from_,GEO,6,4869,266,18.304511278195488,93,29,3,3,15,0.149492401358515,,
Show_10_abstract_art_prints_for_living_rooms_from_,GEO,7,4884,283,17.257950530035334,98,28,3,3,11,0.10261932106014557,,
Show_10_abstract_art_prints_for_living_rooms_from_,GEO,8,3601,208,17.3125,76,23,3,3,9,0.12212662337662333,,
Show_10_abstract_art_prints_for_living_rooms_from_,GEO,9,4560,197,23.14720812182741,89,29,2,2,14,0.08982216343327451,,
Show_10_abstract_art_prints_for_living_rooms_from_,GEO,10,4148,208,19.942307692307693,89,27,4,4,12,0.0708585385735321,,
List_10_retro_travel_posters_from_Etsy,GEO,1,3911,196,19.95408163265306,97,29,2,2,9,0.21971130997250393,,
List_10_retro_travel_posters_from_Etsy,GEO,2,2453,100,24.53,92,24,2,2,4,0.19236055894219153,,
List_10_retro_travel_posters_from_Etsy,GEO,3,3397,183,18.562841530054644,75,28,1,1,7,0.16668945298729484,,
List_10_retro_travel_posters_from_Etsy,GEO,4,3420,186,18.387096774193548,84,26,2,2,2,0.09095143190143187,,
List_10_retro_travel_posters_from_Etsy,GEO,5,2989,146,20.472602739726028,80,22,1,1,13,0.11860694938208907,,
List_10_retro_travel_posters_from_Etsy,GEO,6,3955,76,52.03947368421053,88,11,1,1,20,0.35294486215538856,,
List_10_retro_travel_posters_from_Etsy,GEO,7,3471,160,21.69375,81,30,2,2,9,0.21801166137103625,,
List_10_retro_travel_posters_from_Etsy,GEO,8,2416,115,21.008695652173913,70,25,1,1,7,0.18265016233766232,,
List_10_retro_travel_posters_from_Etsy,GEO,9,2975,122,24.385245901639344,76,27,1,1,6,0.2127828610783156,,
List_10_retro_travel_posters_from_Etsy,GEO,10,3055,143,21.363636363636363,74,21,3,3,7,0.17600767376755894,,
Find_10_motivational_quote_prints_under__25_on_Ets,GEO,1,3736,217,17.216589861751153,82,25,1,1,10,0.10522036240786237,,
Find_10_motivational_quote_prints_under__25_on_Ets,GEO,2,3910,248,15.766129032258064,92,22,4,4,10,0.22810094063976058,,
Find_10_motivational_quote_prints_under__25_on_Ets,GEO,3,2783,137,20.313868613138688,92,22,2,2,19,0.13165320194128788,,
Find_10_motivational_quote_prints_under__25_on_Ets,GEO,4,3017,164,18.396341463414632,76,20,2,2,7,0.11932749150491073,,
Find_10_motivational_quote_prints_under__25_on_Ets,GEO,5,3032,171,17.730994152046783,77,22,3,3,9,0.16764173619058673,,
Find_10_motivational_quote_prints_under__25_on_Ets,GEO,6,4934,244,20.221311475409838,82,27,2,2,12,0.1877138111701869,,
Find_10_motivational_quote_prints_under__25_on_Ets,GEO,7,3279,174,18.844827586206897,89,25,1,1,10,0.12472896351684218,,
Find_10_motivational_quote_prints_under__25_on_Ets,GEO,8,3935,200,19.675,88,23,3,3,9,0.16489197334857478,,
Find_10_motivational_quote_prints_under__25_on_Ets,GEO,9,5089,314,16.20700636942675,92,28,2,2,28,0.1336333904191048,,
Find_10_motivational_quote_prints_under__25_on_Ets,GEO,10,5714,270,21.16296296296296,95,23,2,2,11,0.1399517149517146,,
Show_10_botanical_or_floral_wall_art_prints_from_E,GEO,1,3328,181,18.386740331491712,87,24,0,0,6,0.12434818968909875,,
Show_10_botanical_or_floral_wall_art_prints_from_E,GEO,2,2952,169,17.467455621301774,82,26,2,2,2,0.10678832871248609,,
Show_10_botanical_or_floral_wall_art_prints_from_E,GEO,3,4219,214,19.714953271028037,102,25,1,1,32,0.24360927531897927,,
Show_10_botanical_or_floral_wall_art_prints_from_E,GEO,4,4119,79,52.139240506329116,88,11,0,0,41,0.1968568613747985,,
Show_10_botanical_or_floral_wall_art_prints_from_E,GEO,5,2118,81,26.14814814814815,60,22,0,0,11,0.18319696969696964,,
Show_10_botanical_or_floral_wall_art_prints_from_E,GEO,6,3633,183,19.852459016393443,96,29,5,5,12,0.10984553325462411,,
Show_10_botanical_or_floral_wall_art_prints_from_E,GEO,7,4096,79,51.848101265822784,88,11,0,0,41,0.1881828740365325,,
Show_10_botanical_or_floral_wall_art_prints_from_E,GEO,8,3275,190,17.236842105263158,92,23,0,0,7,0.06186282978028264,,
Show_10_botanical_or_floral_wall_art_prints_from_E,GEO,9,5644,620,9.103225806451613,70,30,2,2,14,0.11846037920412916,,
Show_10_botanical_or_floral_wall_art_prints_from_E,GEO,10,3704,203,18.246305418719214,92,31,5,5,14,0.21052661687472723,,
List_10_aesthetic_modern_posters_for_bedrooms_on_E,GEO,1,3708,193,19.212435233160623,87,25,4,4,3,0.09506624328052896,,
